Disaster_Type,Location,Magnitude,Fatalities,Economic_Loss($),Month,Year,cluster
Flood,China,2.5630781160247382,3631,308615287.85036206,5,2024,0
Tornado,China,3.874374532328587,3000,399367581.403564,5,2024,2
Hurricane,Indonesia,1.3818918714478357,4834,338654132.4810743,5,2024,3
Hurricane,India,4.347326133012754,5587,227526644.98017368,5,2024,3
Tornado,Brazil,5.765859578577935,4268,347206112.5564234,5,2024,2
Earthquake,USA,4.479269954990196,723,976190819.1063251,5,2024,0
Earthquake,China,8.497576632995418,2575,483055020.93195146,5,2024,0
Earthquake,Indonesia,3.678035564766805,5557,923309855.27272,5,2024,0
Wildfire,China,7.396778849484112,1216,715364581.129262,5,2024,2
Earthquake,Indonesia,3.6868353852045694,5800,900125147.4541378,5,2024,0
Earthquake,USA,6.726856801667172,2281,585951798.1683987,5,2024,0
Wildfire,Brazil,5.976923820201795,6353,313593780.2972245,5,2024,2
Hurricane,India,6.234646888379649,3700,228297312.1539399,5,2024,3
Tornado,USA,1.6989211071130987,537,417648679.6889785,5,2024,2
Wildfire,Indonesia,8.940271319697885,1906,838326304.1708734,5,2024,2
Earthquake,USA,5.707478449111462,3446,597744589.7890534,5,2024,0
Earthquake,China,1.475324613840624,3135,503992022.2727994,5,2024,0
Hurricane,Japan,5.7655020003745,5417,439301957.07021576,5,2024,3
Tornado,China,4.71861558446845,9994,13030413.736070588,5,2024,2
Earthquake,Japan,9.901681466415557,8348,183492613.13404915,5,2024,0
Tornado,China,7.25369858335487,1101,745693949.0341833,5,2024,2
Tornado,Japan,7.890559027129672,8301,735163052.0242112,5,2024,2
Tornado,China,8.938393214391153,6660,715004694.0160118,5,2024,2
Flood,Japan,9.483909060472245,1326,326452041.9074596,5,2024,0
Flood,USA,5.8374039338071455,9689,989408066.214455,5,2024,0
Hurricane,Brazil,6.6592297904195705,2199,172660069.04272428,5,2024,3
Tornado,Japan,1.2046289598251594,512,579964812.0862763,5,2024,2
Earthquake,India,9.367645910753437,9170,270524228.3347701,5,2024,0
Tornado,Brazil,5.104356453376642,6163,802794179.8050971,5,2024,2
Hurricane,USA,4.022703561942425,8308,364523527.5169988,5,2024,3
Wildfire,USA,6.068029683178651,6327,284237235.3382314,5,2024,2
Wildfire,Brazil,8.09900215104853,9951,910402438.869398,5,2024,2
Tornado,China,3.6148040745260106,8499,304276482.08299565,5,2024,2
Earthquake,India,4.651322852393825,9056,771470199.1711087,5,2024,0
Tornado,Japan,4.153086552084558,9331,402057470.7306196,5,2024,2
Earthquake,Japan,9.258801042596073,8482,731923195.8884327,5,2024,0
Hurricane,Brazil,2.7076595622557185,8012,217457688.78145504,5,2024,3
Flood,USA,6.667333480838038,3340,297165987.4947455,5,2024,0
Wildfire,Brazil,2.125926887037779,6518,504433269.36160016,5,2024,2
Hurricane,Indonesia,5.263716460883188,7894,860414840.1031855,5,2024,3
Tornado,China,1.4092030317684852,8921,51387198.24612788,5,2024,2
Earthquake,Brazil,2.7779256879654866,2338,366582366.17241067,5,2024,0
Tornado,Brazil,7.234120157235899,3659,385710637.46449935,5,2024,2
Hurricane,Brazil,6.435406592288438,6938,38184561.95317418,5,2024,3
Flood,India,6.017531276391804,3488,939901119.9373082,5,2024,0
Flood,China,2.3034132004255734,573,119456209.45157366,5,2024,0
Flood,China,8.940779503601444,4874,321672462.0834944,5,2024,0
Flood,USA,6.6132081702769625,7683,665070656.5675169,5,2024,0
Hurricane,Brazil,8.050059924596791,3368,632280636.9869196,5,2024,3
Wildfire,Japan,5.152434978260841,7270,535803057.8441967,5,2024,2
Flood,Japan,3.765827378623768,4008,977337847.9057856,5,2024,0
Tornado,India,3.557072301521581,3473,891487592.8796617,5,2024,2
Tornado,India,8.458297471987843,2690,795080915.2265457,5,2024,2
Tornado,China,4.450924509290697,5811,727883947.8130925,5,2024,2
Hurricane,China,4.953076794616648,3630,417310960.4036985,5,2024,3
Wildfire,Indonesia,3.3359721189526192,3825,61355275.66833868,5,2024,2
Hurricane,Brazil,2.0314117189316985,8740,699847498.810876,5,2024,3
Earthquake,Brazil,3.918589293621274,5604,529903422.3971442,5,2024,0
Wildfire,USA,5.782042289342208,3071,962553877.8029584,5,2024,2
Tornado,China,8.716458653707896,3963,158354473.71871695,5,2024,2
Hurricane,USA,7.4163829607136895,2148,786544676.218637,5,2024,3
Earthquake,Brazil,3.0348675851758387,2575,982817248.2341224,5,2024,0
Flood,USA,7.849231451184702,4620,783692099.9776022,5,2024,0
Earthquake,USA,5.870448542917725,5211,879914663.3906049,5,2024,0
Earthquake,Japan,7.77186557953796,1387,844983113.2093083,5,2024,0
Flood,China,5.839160509259416,8835,442525258.592342,5,2024,0
Hurricane,Brazil,8.185408578377217,3868,845171126.5743325,5,2024,3
Tornado,Brazil,3.7766754474193487,4444,400577706.5653287,5,2024,2
Hurricane,Indonesia,9.83554301177674,9341,88521905.23606443,5,2024,3
Hurricane,India,5.696720655585855,5045,241498055.3621755,5,2024,3
Flood,Japan,6.440391229589036,8082,587895507.0759063,5,2024,0
Wildfire,Brazil,6.175626572298944,5190,101396284.24564658,5,2024,2
Wildfire,India,9.649237502783238,4833,73333598.27270098,5,2024,2
Tornado,Indonesia,6.500182507508404,1455,445811683.0240132,5,2024,2
Tornado,Brazil,4.1302465866739135,1502,455535870.02550703,5,2024,2
Flood,China,4.478141193002712,4156,483082712.5002653,5,2024,0
Flood,USA,2.336382386212453,2388,769822153.2954416,5,2024,0
Flood,India,7.140497433085826,927,762113848.338434,5,2024,0
Flood,China,8.57068142118835,683,446871386.918429,5,2024,0
Tornado,China,1.1275600368323784,8570,272654478.0126277,5,2024,2
Flood,Brazil,5.90729543770677,0,368626920.0806405,5,2024,0
Earthquake,Indonesia,1.561268236840084,7144,832005576.180588,5,2024,0
Tornado,Brazil,9.793928309401638,2852,386525746.90829873,5,2024,2
Flood,India,3.756998422541063,8015,72876621.3011131,5,2024,0
Tornado,USA,5.5248379164834605,7841,393448055.5081777,5,2024,2
Tornado,Japan,2.3322857663964465,3654,895504796.2442341,5,2024,2
Hurricane,USA,6.658861503424034,1053,380731986.9588998,5,2024,3
Earthquake,Indonesia,8.305928187460125,3702,130312721.31843692,5,2024,0
Flood,Indonesia,5.298352939915401,8661,209024626.73928827,5,2024,0
Flood,China,3.0718708947477618,1080,119526716.6033453,5,2024,0
Hurricane,Brazil,6.428498855623688,7424,201897685.33490837,5,2024,3
Wildfire,Indonesia,2.3489202345163784,2306,432291519.3283507,5,2024,2
Earthquake,USA,5.127858444804076,4812,627316067.656514,5,2024,0
Wildfire,Japan,1.4124617752810085,7857,632067600.1132828,5,2024,2
Hurricane,Brazil,3.226122712360765,3678,475621808.20630014,5,2024,3
Flood,Indonesia,2.967841761749236,5503,233247994.10773227,5,2024,0
Earthquake,Japan,1.5661521088154933,9571,911110827.9813552,5,2024,0
Flood,India,5.335461050942697,4051,137383264.9253983,5,2024,0
Tornado,Brazil,3.3318933473028287,3346,437082641.8680689,5,2024,2
Tornado,India,2.807213976943152,4838,224393654.39461315,5,2024,2
Hurricane,Brazil,4.182776396689699,8955,106892294.63378754,5,2024,3
Flood,Indonesia,9.237649339483736,6576,813292513.9194314,5,2024,0
Tornado,Indonesia,5.54135468777502,4725,293403868.76727307,5,2024,2
Flood,Japan,9.298133754452534,6028,990457665.4590614,5,2024,0
Earthquake,India,2.841421595350897,4306,846434425.3737066,5,2024,0
Hurricane,India,6.652730010737452,9120,220426236.47728655,5,2024,3
Hurricane,China,6.046722486488262,2653,964630769.404716,5,2024,3
Wildfire,China,3.3557074797970707,8628,482018629.0757667,5,2024,2
Hurricane,India,7.915156951066807,6328,779728411.8076462,5,2024,3
Wildfire,India,4.233644410089099,9000,873725195.0243139,5,2024,2
Flood,Brazil,1.8051598074128548,5699,555213594.7683456,5,2024,0
Tornado,China,8.815776075905958,2454,682910949.2104468,5,2024,2
Tornado,Indonesia,7.726194132823502,7188,440377377.1645818,5,2024,2
Flood,Indonesia,9.791279453763991,9289,270753458.7585393,5,2024,0
Tornado,Indonesia,2.9293043902925406,9618,288987186.65771705,5,2024,2
Earthquake,China,7.375167636237837,1780,252775091.33564577,5,2024,0
Hurricane,India,3.2519545730602863,7667,620010692.8516537,5,2024,3
Earthquake,Brazil,2.6955003025415114,6937,722086785.802764,5,2024,0
Flood,China,4.479284447278869,3825,11887986.817302672,5,2024,0
Earthquake,USA,3.612091522310765,3216,121597048.203692,5,2024,0
Wildfire,Japan,2.11820788992608,5178,193164021.64131105,5,2024,2
Flood,India,4.711364392779238,3834,500719880.04081887,5,2024,0
Hurricane,Indonesia,8.164099100101375,4406,483434993.8974626,5,2024,3
Earthquake,China,6.197952709130012,2448,343790024.7417008,5,2024,0
Tornado,Indonesia,5.664416516655908,7714,246019759.3277177,5,2024,2
Earthquake,China,4.236477485122418,7126,654680784.5825833,5,2024,0
Flood,Indonesia,8.899336804055038,7688,103542725.43076898,5,2024,0
Flood,USA,1.6345187483079842,4120,718792100.7316614,5,2024,0
Tornado,Indonesia,4.284240631243531,5843,929238190.973287,5,2024,2
Hurricane,Japan,9.16236948281668,3651,924861929.9545348,5,2024,3
Flood,Indonesia,8.72859123958683,7116,500639605.7366296,5,2024,0
Earthquake,Brazil,1.4189367847598957,9728,367253396.2810829,5,2024,0
Hurricane,China,4.895104507234254,8291,617877774.7203196,5,2024,3
Earthquake,Japan,6.454678010486026,9632,887934109.6846087,5,2024,0
Tornado,India,3.3009819639094444,8830,858581968.3760129,5,2024,2
Tornado,USA,3.871287866430891,5772,608672385.9459993,5,2024,2
Flood,Brazil,5.3696439906581865,478,712832337.1040581,5,2024,0
Wildfire,Brazil,3.048606139026146,261,266165624.87084097,5,2024,2
Flood,Brazil,7.044148848846973,5095,113404307.63767172,5,2024,0
Tornado,Brazil,4.293818342040646,1589,828524528.4273344,5,2024,2
Earthquake,India,9.396809269690088,5746,579006793.2614614,5,2024,0
Tornado,China,5.811857488312219,6039,538142743.1225227,5,2024,2
Tornado,India,6.896144953737496,2396,882507739.8052704,5,2024,2
Tornado,Japan,2.5903706638906825,7295,555891499.0178065,5,2024,2
Tornado,Indonesia,3.932868119602455,7784,7373044.207115981,5,2024,2
Tornado,Japan,4.174935453572774,2257,844092938.9663273,5,2024,2
Wildfire,China,2.440407663430546,4296,33061605.945628703,5,2024,2
Tornado,Brazil,4.990767125257214,167,106658237.24322104,5,2024,2
Hurricane,India,1.9225514508985908,171,330135968.5541883,5,2024,3
Wildfire,India,6.5326360381154505,7150,866773849.44474,5,2024,2
Tornado,USA,1.1006392679805128,6170,12520152.21413868,5,2024,2
Tornado,India,4.743608616837314,6467,531883140.69264215,5,2024,2
Earthquake,China,4.509875507177004,343,196417152.0283867,5,2024,0
Wildfire,USA,6.002710094056677,8604,413945775.45008135,5,2024,2
Flood,USA,9.8491804532709,258,528580033.5575276,5,2024,0
Tornado,Japan,6.131669451764358,7609,919801094.0336668,5,2024,2
Wildfire,Indonesia,7.453424391039165,5492,248460089.03315824,5,2024,2
Wildfire,Indonesia,5.989007842604492,5014,88411188.88976535,5,2024,2
Hurricane,USA,5.053542883754952,7874,862758351.9080645,5,2024,3
Tornado,Brazil,2.508248303456486,2241,40771362.26723896,5,2024,2
Hurricane,China,7.97665506206316,459,231359194.21940476,5,2024,3
Flood,Brazil,1.7495948585832903,8388,670131673.0613267,5,2024,0
Tornado,Indonesia,1.6664618772194957,5717,17624681.99286688,5,2024,2
Wildfire,Brazil,9.37927309251383,1691,421299174.2024141,5,2024,2
Tornado,Brazil,9.835254658273056,7532,196886662.91224796,5,2024,2
Hurricane,India,2.215541930518012,1903,957653945.4232756,5,2024,3
Wildfire,Indonesia,4.10601324330757,7745,205518634.4217764,5,2024,2
Flood,Brazil,1.7187719475350387,9132,539484731.8789861,5,2024,0
Hurricane,USA,8.798226754722535,3447,943311770.7394124,5,2024,3
Earthquake,China,7.655023993038315,8568,64639700.54347793,5,2024,0
Hurricane,Japan,7.63435674480917,5901,900701845.7042156,5,2024,3
Flood,India,9.237879930449456,4019,879697866.8935927,5,2024,0
Earthquake,India,1.3217582820762963,135,510640262.0023785,5,2024,0
Wildfire,USA,5.123469539809893,9195,799544208.9768732,5,2024,2
Flood,Brazil,5.52405796054456,4253,586837525.3339258,5,2024,0
Flood,Indonesia,5.696413273104095,1884,355014824.9934503,5,2024,0
Flood,Brazil,2.3444342258466957,9771,249706938.88749403,5,2024,0
Hurricane,Japan,7.55939753376845,2666,631492617.9390074,5,2024,3
Hurricane,Indonesia,1.4826875354590705,786,174430799.58696604,5,2024,3
Earthquake,Indonesia,6.400656878717243,7697,758888106.4146115,5,2024,0
Earthquake,India,5.816127993651808,6736,542782920.1247385,5,2024,0
Earthquake,Japan,1.937995831267303,4728,102067563.55891216,5,2024,0
Hurricane,India,9.399811389183585,9,982479193.179982,5,2024,3
Hurricane,Indonesia,3.2582842230539018,5261,883646156.6861907,5,2024,3
Tornado,India,6.335566148234906,463,396902030.65084416,5,2024,2
Earthquake,China,2.403762475482797,3501,708670989.6201783,5,2024,0
Hurricane,USA,5.643982462739591,8318,523198483.5766615,5,2024,3
Flood,Indonesia,3.5696276808953264,7899,126032051.85235906,5,2024,0
Hurricane,India,8.312105745206564,1465,170433239.91040668,5,2024,3
Wildfire,USA,1.1456418727589248,5309,225746161.4456216,5,2024,2
Wildfire,Japan,1.007037571127137,1010,157067831.87236696,5,2024,2
Flood,Japan,3.939814927994769,3785,347857112.42760634,5,2024,0
Wildfire,Brazil,2.3989267762707307,1134,134519680.59910354,5,2024,2
Hurricane,Indonesia,2.20708134898115,8310,341875119.00572747,5,2024,3
Tornado,India,5.300389013384464,4097,555568766.7404104,5,2024,2
Tornado,China,3.7563144870592176,678,858196133.6119641,5,2024,2
Hurricane,Indonesia,4.045049211571946,752,475557818.1403524,5,2024,3
Flood,China,2.1876769301875845,9892,286498751.6762327,5,2024,0
Hurricane,Brazil,5.273875262310738,274,68079960.52287042,5,2024,3
Earthquake,India,6.199495477042486,8548,618910872.2449348,5,2024,0
Earthquake,USA,6.545628902653997,7660,276585655.5055623,5,2024,0
Earthquake,Indonesia,6.525434583657516,3243,764476521.4479882,5,2024,0
Flood,USA,9.21212992979031,1590,922669768.5536284,5,2024,0
Hurricane,China,2.0442659058690293,6716,118875763.55620296,5,2024,3
Tornado,Indonesia,2.490818280121095,460,150703518.5450292,5,2024,2
Hurricane,Japan,5.968294766946129,835,117662109.51220997,5,2024,3
Wildfire,China,9.964916568468372,3706,632333269.1728158,5,2024,2
Earthquake,India,8.150476234209371,5719,736206135.0390853,5,2024,0
Wildfire,Brazil,4.090071145529938,5805,370630749.165003,5,2024,2
Flood,China,3.953538006689284,1184,394585554.36877656,5,2024,0
Wildfire,China,3.441438447848382,6770,266404287.01104864,5,2024,2
Flood,Japan,8.00369650107701,8559,509023605.7959698,5,2024,0
Tornado,Brazil,9.203335793551457,5261,32810002.0043234,5,2024,2
Tornado,Japan,8.045285278006107,8545,452320339.25357926,5,2024,2
Hurricane,India,3.6640377289928345,8349,48211404.06480113,5,2024,3
Earthquake,USA,5.089638867859538,7361,784041254.220769,5,2024,0
Wildfire,China,1.0988552921288912,7712,488642301.56081945,5,2024,2
Wildfire,Brazil,4.0455153377097925,2069,980239368.7121724,5,2024,2
Earthquake,India,3.9104215480614983,4607,972157985.2202256,5,2024,0
Flood,India,4.870011107006361,5250,199313004.1538013,5,2024,0
Hurricane,Japan,6.344809566061178,8917,341483877.474363,5,2024,3
Flood,Brazil,9.588433914893676,5008,125930131.12877063,5,2024,0
Wildfire,Indonesia,7.622716426127078,643,420496117.60687983,5,2024,2
Hurricane,China,6.000471582048305,9113,77469021.49646458,5,2024,3
Hurricane,India,9.519888552289478,7811,205446354.26523533,5,2024,3
Flood,USA,3.997567468893463,8156,650486379.2680854,5,2024,0
Hurricane,Japan,5.321436782988994,4120,164267376.4416519,5,2024,3
Flood,India,3.814826417818492,2574,904859933.6940314,5,2024,0
Hurricane,India,2.943970375116716,5481,901725062.3488072,5,2024,3
Hurricane,China,3.1968096285320486,7396,899261550.9585153,5,2024,3
Tornado,India,5.052999900970104,1607,173287340.02397153,5,2024,2
Tornado,India,8.72623880408994,6358,599696344.9873796,5,2024,2
Tornado,Brazil,3.6761727997606015,724,445795707.36567897,5,2024,2
Earthquake,Japan,3.0878391322001737,7208,820901556.7709017,5,2024,0
Flood,Brazil,9.283244024341808,626,626675055.6109397,5,2024,0
Hurricane,China,9.368036632293352,9099,9201861.997424264,5,2024,3
Earthquake,Japan,5.367338799972941,1093,366932524.7106614,5,2024,0
Wildfire,Indonesia,2.6301982160460726,213,166996877.40289995,5,2024,2
Earthquake,Japan,7.300820865657527,896,447597622.0978351,5,2024,0
Tornado,Brazil,5.055322997752168,9159,89491727.633875,5,2024,2
Wildfire,Brazil,1.4914736865751734,6740,841250977.4205847,5,2024,2
Wildfire,USA,3.636148635810957,7373,856945972.5498482,5,2024,2
Wildfire,China,2.89201200813404,3815,619893375.2957464,5,2024,2
Tornado,China,5.79848229628696,6636,894138944.5228379,5,2024,2
Hurricane,USA,8.291684225225545,2851,515634850.1102792,5,2024,3
Hurricane,Japan,4.179929947580396,8094,59975271.3012317,5,2024,3
Flood,USA,6.024026328032587,3557,270674615.0282215,5,2024,0
Wildfire,China,1.563323725540926,6130,301597990.2845205,5,2024,2
Earthquake,Indonesia,7.334496181581379,7769,105709313.05455504,5,2024,0
Hurricane,Brazil,1.4990354854221644,9316,142590946.07977536,5,2024,3
Tornado,Brazil,8.056034745632253,155,145802774.56898645,5,2024,2
Wildfire,Brazil,6.037632378919211,2710,71804846.78412314,5,2024,2
Flood,USA,6.714401631103777,8835,3332139.1636022474,5,2024,0
Hurricane,China,4.373277629857936,5211,702972949.8182365,5,2024,3
Wildfire,Indonesia,8.804546722550223,4326,40477783.12634327,5,2024,2
Earthquake,Brazil,6.1925149752659445,8187,754101061.3563515,5,2024,0
Flood,India,4.584631819626644,7237,54694141.380408205,5,2024,0
Hurricane,Indonesia,9.261490530760945,7585,593448305.8360442,5,2024,3
Earthquake,China,2.020101848482759,6861,896230221.5675522,5,2024,0
Flood,China,8.001291794770676,6260,27625044.9671589,5,2024,0
Wildfire,USA,2.3763724983042414,2192,830737077.6747996,5,2024,2
Hurricane,Japan,1.616217664828473,6009,42306118.32405421,5,2024,3
Tornado,India,4.43989167884304,6783,761421406.5550752,5,2024,2
Flood,Japan,2.920836847223292,5576,767221539.7331042,5,2024,0
Flood,China,8.372613004223666,1736,877779694.5057054,5,2024,0
Flood,China,5.090654332653785,9713,686775685.8614743,5,2024,0
Hurricane,Indonesia,2.630966088459302,8580,870204076.7218833,5,2024,3
Tornado,USA,9.43965985412705,4515,918416498.2483248,5,2024,2
Wildfire,China,5.374488641775738,5208,62312566.1284615,5,2024,2
Tornado,Japan,1.9394591578625768,495,851548610.0797329,5,2024,2
Tornado,Brazil,7.425831294592038,6597,377471589.4390462,5,2024,2
Tornado,India,6.115081350586783,9312,23528953.50075056,5,2024,2
Wildfire,India,7.316041096368143,4498,766259559.216534,5,2024,2
Hurricane,USA,2.4003324460690108,2670,301140341.0670282,5,2024,3
Wildfire,India,5.447385374485558,7025,787153457.1592429,5,2024,2
Earthquake,Indonesia,5.910332104687257,5446,657682611.8738328,5,2024,0
Wildfire,Brazil,2.678950980962726,9294,985991671.849476,5,2024,2
Earthquake,Indonesia,1.4328034679576676,4000,998571285.8451998,5,2024,0
Tornado,China,2.763268652762658,8598,508193667.1647367,5,2024,2
Tornado,China,5.487063385782159,4284,27736042.24565324,5,2024,2
Flood,USA,2.048581453299046,8440,445872682.5284308,5,2024,0
Earthquake,Indonesia,5.159346015455061,330,654749836.9415421,5,2024,0
Wildfire,Japan,1.313550144453294,829,202531176.38907543,5,2024,2
Tornado,Indonesia,8.808358123332193,9081,747300077.7608259,5,2024,2
Flood,China,3.664167372731167,1534,221685480.5344537,5,2024,0
Tornado,Indonesia,6.289415663460673,8691,939951926.9337394,5,2024,2
Wildfire,Japan,6.009141198247433,7826,811668691.4788119,5,2024,2
Flood,China,1.1749673931363482,5440,684580760.2968235,5,2024,0
Tornado,India,1.336016177844555,5717,943550425.0317184,5,2024,2
Hurricane,China,5.985352947767631,478,551207015.6371144,5,2024,3
Earthquake,Indonesia,9.42792054486796,491,454121784.6692873,5,2024,0
Hurricane,India,1.0370572393378272,9767,967587150.0290184,5,2024,3
